tensor_id,filename,label
160,BGC0000773.fna,0
161,cichorine.fasta,0
162,BGC0002693.fna,1
163,pradimicin.fasta,0
164,MK370905.1.fasta,1
165,nocamycin.fasta,1
166,MH069655.1.fasta,1
167,BGC0000911.fasta,0
168,BGC0002155.fna,0
169,capistruin.fasta,0
170,BGC0001934.fna,0
171,BGC0001157.fasta,0
172,enacyloxin.fasta,1
173,nocardiopsin.fasta,1
174,BGC0000745.fasta,0
175,BGC0001826_xeneprotides_A_C.fasta,1
176,BGC0001374.fna,0
177,BGC0001909.fna,0
178,thuggacin.fasta,1
179,MH743143.1.fasta,0
180,BGC0002319.fasta,0
181,reductasporine.fasta,0
182,BGC0002625.fna,1
183,BGC0001219.fasta,0
184,BGC0001515_aspercryptins.fasta,1
185,MK636692.1.fasta,0
186,BGC0000905.fna,0
187,BGC0001011.fasta,1
188,FR33289.fasta,0
189,BGC0000337.fasta,1
190,microcin_J25.fasta,0
191,BGC0000192.fasta,0
192,melithiazol.fasta,1
193,BGC0002271.fna,1
194,BGC0000252.fna,0
195,BGC0000088.fasta,0
196,BGC0002475.fasta,1
197,amychelin.fasta,1
198,Ansamitocin.fasta,0
199,frenolicin.fasta,0
200,BGC0001590_formicamycins_A_M.fasta,0
201,B-Ny266.fasta,0
202,BGC0002561.fna,0
203,BGC0001905.fna,0
204,rhizoxin.fasta,1
205,BGC0000769.fna,0
206,BGC0000779.fna,0
207,BGC0001233.fasta,1
208,BGC0001646_lagriamide.fasta,1
209,BGC0000850.fasta,0
210,BGC0002469.fna,0
211,BGC0000765.fna,0
212,BGC0000410.fasta,1
213,BGC0001536_brevicidine.fasta,1
214,BGC0002484.fna,1
215,BGC0001658_macrotermycins.fasta,0
216,BK010686.1.fasta,1
217,ascomycin.fasta,1
218,BGC0000738.fna,0
219,aureusimine.fasta,1
220,BGC0001559.fasta,0
221,BGC0001762_rubrolone_A.fasta,0
222,BGC0001199.fasta,0
223,BGC0000962.fasta,1
224,locillomycin.fasta,1
225,marinopyrrole.fasta,1
226,BGC0001190.fasta,0
227,mensacaricin.fasta,0
228,BGC0001337.fasta,0
229,BGC0001605.fna,0
230,BGC0001542_cercosporin.fasta,0
231,alnumycin.fasta,0
232,lasalocid.fasta,0
233,BGC0002360.fna,1
234,BGC0001745_PlpA3.fasta,0
235,BGC0000664.fna,0
236,BGC0001056.fasta,1
237,BGC0000921.fasta,1
238,BGC0000807.fna,0
239,ravidomycin.fasta,0
240,BGC0000064.fasta,1
241,BGC0002276.fna,1
242,BGC0000919.fna,0
243,BGC0002315.fna,0
244,cystomanamide.fasta,1
245,BGC0002581.fna,1
246,rubradirin.fasta,0
247,arylomycins.fasta,1
248,BGC0002180.fna,0
249,BGC0001108.fasta,1
250,BGC0000793.fna,0
251,BGC0001589.fna,0
252,BGC0001427.fasta,1
253,BGC0002164.fna,1
254,BGC0001169.fasta,0
255,BGC0000413.fasta,1
256,BGC0002381.fna,0
257,BGC0002168.fna,0
258,BGC0000343.fasta,1
259,BGC0001215_conglobatin.fasta,1
260,cyclizidine.fasta,0
261,BGC0000786.fna,0
262,BGC0001866.fna,0
263,uberolysin.fasta,0
264,BGC0001738_phomasetin.fasta,1
265,BGC0002054.fasta,1
266,arthrofactin.fasta,1
267,BGC0002696.fna,1
268,BGC0002187.fasta,0
269,platinum_BGC0000143.fasta,0
270,BGC0001674_MS_271.fasta,0
271,BGC0002726.fna,0
272,BGC0002099.fasta,0
273,BGC0002642.fna,0
274,BGC0000812.fna,0
275,BGC0001547.fna,0
276,BGC0002359.fna,1
277,BGC0001539_cattlecin.fasta,0
278,BGC0001791_sunshinamide.fasta,1
279,BGC0000845.fasta,0
280,calcimycin.fasta,0
281,BGC0001406.fasta,1
282,Erwinia_1-carbapen-2-em-3-carboxylic_acid.fasta,0
283,BGC0001422_Myxochromide_A.fasta.txt,1
284,lomaiviticin.fasta,0
285,BGC0001386.fasta,0
286,BGC0001431.fasta,1
287,MZ394730.1.fasta,1
288,sphingonodin.fasta,0
289,BGC0000470.fasta,0
290,triostin_A.fasta,1
291,BGC0001731.fna,0
292,microviridin_K.fasta,0
293,simocyclinone.fasta,0
294,platinum_fusaricidin.fasta,1
295,BGC0001619.fasta,0
296,BGC0002683.fna,0
297,BGC0001540.fasta,0
298,entolysin.fasta,1
299,BGC0000830.fasta,0
300,BGC0000889.fasta,0
301,BGC0001822_vioprolide.fasta,1
302,BGC0000651.fna,0
303,MZ964597.1.fasta,1
304,BGC0000841.fna,0
305,BGC0001185.fasta,1
306,BGC0000667.fasta,0
307,patellamide.fasta,0
308,BGC0000924.fna,0
309,epothilone.fasta,1
310,BGC0001395.fasta,0
311,BGC0002486.fasta,0
312,phoslactomycin.fasta,0
313,BGC0000592.fasta,0
314,BGC0001392.fasta,0
315,BGC0001860.fasta,0
316,BGC0000217.fna,0
317,BGC0000508.fasta,0
318,griseusin.fasta,0
319,BGC0001781_sphaericin.fasta,0
320,BGC0002364.fna,0
321,BGC0000579.fasta,0
322,BGC0000007.fasta,0
323,goadsporin.fasta,0
324,catenulipeptin.fasta,0
325,BGC0001704_nocuolin_A.fasta,0
326,BGC0001268.fasta,1
327,BGC0001220.fasta,1
328,BGC0001962.fna,0
329,MT994316.1.fasta,0
330,neocarzinostatin.fasta,0
331,BGC0000890.fna,0
332,BGC0002343.fasta,0
333,BGC0001630_kasumigamide.fasta,1
334,BGC0000679.fna,0
335,tomaymycin.fasta,1
336,BGC0000045.fasta,0
337,BGC0000623.fasta,0
338,BGC0000803.fna,0
339,BGC0000778.fna,0
340,saframycin.fasta,1
341,BGC0002592.fasta,0
342,MN734804.1.fasta,1
343,BGC0002491.fasta,1
344,MH534948.1.fasta,0
345,MN956991.1.fasta,0
346,BGC0000782.fna,0
347,BGC0001470_macrobrevin.fasta,0
348,BGC0001880.fasta,0
349,FK228.fasta,1
350,BGC0001500_allocyclinone.fasta,0
351,BGC0002706.fna,1
352,BGC0000278.fasta,0
353,BGC0000364.fna,1
354,BGC0001629.fasta,1
355,BGC0000247.fasta,0
356,BGC0002407.fasta,0
357,nostophycin.fasta,1
358,BGC0002273.fna,1
359,nisin.fasta,0
360,BGC0002234.fna,0
361,BGC0001729.fna,0
362,Cahuitamycin_A.fasta,1
363,BGC0002176.fasta,0
364,BGC0002287.fasta,1
365,BGC0001301.fasta,0
366,BGC0000796.fna,0
367,subtilomycin.fasta,0
368,erythreapeptin.fasta,0
369,BGC0002427.fna,0
370,BGC0000858.fasta,0
371,terreic_acid.fasta,0
372,BGC0002702.fna,1
373,BGC0000009.fasta,0
374,salivaricin_DN.fasta,0
375,BGC0002492.fasta,1
376,BGC0001350.fasta,0
377,cryptophycin.fasta,1
378,BGC0001626_isoindolinone.fasta,0
379,fumonisin.fasta,0
380,aspirochlorine.fasta,1
381,BGC0001882.fna,0
382,BGC0000702.fasta,0
383,BGC0000806.fna,0
384,BGC0000415.fasta,1
385,BGC0000983.fasta,1
386,oviedomycin.fasta,0
387,michiganin.fasta,0
388,BGC0001495_actinoallolide_A.fasta,0
389,lysolipin.fasta,0
390,Pseudospumigin_A.fasta,1
391,BGC0000241.fasta,0
392,BGC0001119.fasta,0
393,BGC0000154.fna,0
394,griseorhodin.fasta,0
395,BGC0001724_oxaleimide_C.fasta,1
396,eponemycin.fasta,1
397,prenylagaramide.fasta,0
398,piricyclamide.fasta,0
399,BGC0002017.fna,1
400,BGC0002045.fna,0
401,BGC0000327.fasta,1
402,thiomarinol.fasta,1
403,MK934297.1.fasta,0
404,BGC0001661_mayamycin_B.fasta,0
405,BGC0002651.fna,0
406,BGC0002441.fna,1
407,BGC0001522_auroramycin.fasta,0
408,BGC0002369.fna,0
409,BGC0001525_bartoloside_3.fasta,0
410,BGC0000627.fasta,0
411,BGC0000076.fasta,0
412,BGC0002557.fna,0
413,BGC0001955.fasta,1
414,BGC0002675.fna,0
415,BGC0001166.fasta,1
416,BGC0002207.fna,0
417,BGC0002277.fna,1
418,albicidin.fasta,1
419,BGC0000682.fasta,0
420,BGC0002242.fna,1
421,BGC0002034.fna,0
422,labyrinthopeptin.fasta,0
423,BGC0002605.fasta,1
424,BGC0002356.fasta,0
425,BGC0002147.fna,1
426,BGC0002210.fna,1
427,BGC0000981.fasta,1
428,BGC0002564.fna,1
429,BGC0000280.fna,0
430,zwittermicin.fasta,1
431,BGC0001833.fasta,1
432,BGC0002380.fasta,0
433,BGC0001191.fna,0
434,tirandamycin.fasta,1
435,BGC0002229.fna,0
436,BGC0001217.fna,0
437,gilvocarcin.fasta,0
438,BGC0000412.fasta,1
439,BGC0000776.fna,0
440,BGC0001584.fasta,0
441,BGC0001456.fna,0
442,BGC0001874.fna,1
443,BGC0001101.fasta,1
444,BGC0000313.fasta,1
445,BGC0002304.fna,1
446,BGC0001722_orsellinaldehydes.fasta,0
447,cinnamycin.fasta,0
448,BGC0002656.fna,0
449,BGC0002134.fna,0
450,BGC0002584.fasta,0
451,BGC0002453.fna,0
452,BGC0001037.fasta,1
453,apoptolidin.fasta,0
454,BGC0001718_okaramine_D.fasta,1
455,TLN-05220.fasta,0
456,A-74528.fasta,0
457,BGC0001654.fna,0
458,tiacumicin.fasta,0
459,BGC0002131.fna,1
460,BGC0000637.fna,0
461,BGC0001189.fasta,1
462,BGC0000740.fna,0
463,myxovirescin.fasta,1
464,BGC0002012.fna,0
465,medermycin.fasta,0
466,reveromycin.fasta,0
467,BGC0000301.fasta,1
468,BGC0000194.fasta,0
469,alpha_lipomycin.fasta,1
470,BGC0002186.fna,1
471,cinnabaramide.fasta,1
472,BGC0001488.fna,0
473,fumitremorgin.fasta,1
474,BGC0002143.fna,0
475,BGC0000243.fna,0
476,BGC0000976.fasta,1
477,lankamycin.fasta,0
478,naphthomycin.fasta,0
479,BGC0002501.fasta,0
480,landomycin.fasta,0
481,BGC0000270.fasta,0
482,BGC0002467.fna,1
483,BGC0000476.fasta,0
484,BGC0001842.fasta,1
485,BGC0002662.fna,1
486,hygrocin.fasta,0
487,polyketomycin.fasta,0
488,BGC0002100.fna,1
489,BGC0000674.fna,0
490,enduracidin.fasta,1
491,BGC0001008.fna,0
492,scabichelin.fasta,1
493,BGC0001549_citrulassin_B.fasta,0
494,nisin_Z.fasta,0
495,benastatin.fasta,0
496,BGC0000781.fna,0
497,BGC0000182.fasta,0
498,tautomycin.fasta,0
499,BGC0001170.fasta,0
500,BGC0000840.fasta,0
501,BGC0001448_Malacidin_B.fasta,1
502,BGC0002232.fna,0
503,BGC0002133.fasta,0
504,AY167420.1.fasta,1
505,BGC0002020.fna,1
506,kendomycin.fasta,0
507,Liposidomycin.fasta,0
508,BGC0000281.fna,0
509,BGC0001659.fna,0
510,BGC0000010.fasta,0
511,BGC0001769_saquayamycin.fasta,0
512,BGC0002208.fna,1
513,migrastatin.fasta,0
514,BGC0000902.fna,0
515,BGC0001095.fasta,1
516,BGC0002139.fna,0
517,micropeptin.fasta,1
518,caerulomycin_A.fasta,1
519,BGC0001565.fasta,1
520,BGC0002527.fna,0
521,syringolin.fasta,1
522,mutacin_I.fasta,0
523,BGC0002205.fna,1
524,laidlomycin.fasta,0
525,Fosfomycin_Pseudomonas.FASTA,0
526,BGC0002239.fna,1
527,BGC0001329_Rakicidin_D.fasta,1
528,BGC0000683.fna,0
529,BGC0001692_nematophin.fasta,1
530,LC375135.1.fasta,1
531,BGC0000442.fna,1
532,BGC0001085.fasta,1
533,BGC0001848.fna,0
534,BGC0000053.fasta,0
535,BGC0001778_showdomycin.fasta,0
536,BGC0001595.fna,0
537,erdasporine.fasta,0
538,BGC0001248.fna,0
539,BGC0002354.fasta,0
540,BGC0001780_siphonazole.fasta,1
541,BGC0001312.fasta,1
542,LC495479.1.fasta,0
543,BGC0001665_methylated_acyl_phloroglucinol.fasta,0
544,BGC0002715.fna,1
545,BGC0002088.fna,0
546,alternariol.fasta,0
547,BGC0001953.fasta,1
548,acetylaranotin.fasta,1
549,BGC0001496_actinokineosin.fasta,0
550,fungisporin.fasta,1
551,marinostatin.fasta,0
552,BGC0002749.fna,1
553,collismycin_A.fasta,1
554,BGC0001823_weishanmycin.fasta,1
555,BGC0002736.fna,0
556,BGC0000788.fna,0
557,curacin.fasta,1
558,FR901464.fasta,1
559,alternapyrone.fasta,0
560,sorangicin.fasta,0
561,oxazolomycin.fasta,1
562,BGC0001835.fna,0
563,BGC0000208.fna,0
564,BGC0000634.fna,0
565,streptovaricin.fasta,0
566,nystatin.fasta,0
567,BGC0001242.fasta,0
568,pyrrolomycin.fasta,0
569,AB819321.1.fasta,1
570,BGC0001824_xefoampeptides_A_G.fasta,1
571,tallysomycin.fasta,1
572,BGC0000043.fasta,0
573,BGC0001768_sansalvamide.fasta,1
574,MN161664.1.fasta,0
575,BGC0001989.fna,0
576,BGC0001258.fasta,0
577,BGC0000188.fna,0
578,BGC0001339.fasta,0
579,salivaricin_A.fasta,0
580,rhizopodin.fasta,1
581,Desferrioxamine.fasta,0
582,BGC0002262.fna,0
583,BGC0002087.fna,1
584,BGC0002220.fna,0
585,koranimine.fasta,1
586,GE2270.fasta,0
587,lariatin.fasta,0
588,BGC0002408.fasta,1
589,BGC0000322.fasta,1
590,BGC0002274.fna,1
591,MN974405.1.fasta,0
592,BGC0001869.fna,1
593,BGC0002471.fna,0
594,neoaureothin.fasta,0
595,BGC0000746.fasta,0
596,BGC0000839.fasta,0
597,BGC0000593.fasta,0
598,BGC0000856.fasta,0
599,BGC0001757.fasta,0
600,BGC0002608.fasta,1
601,BGC0001717_okaramine_B.fasta,1
602,BGC0001577.fasta,0
603,BGC0002528.fna,1
604,BGC0001806_tolaasin.fasta,1
605,AM168450.2.fasta,1
606,BGC0001137.fna,0
607,MK685983.1.fasta,0
608,BGC0001990.fna,0
609,BGC0000362.fasta,1
610,BGC0001685.fna,0
611,BGC0000461.fasta,1
612,BGC0001843.fna,1
613,bactobolin.fasta,1
614,BGC0000912.fasta,0
615,lichenicidin.fasta,0
616,anatoxin.fasta,0
617,BGC0001402.fasta,1
618,solanapyrone.fasta,0
619,BGC0001481.fna,0
620,BGC0002571.fna,1
621,BGC0002317.fasta,0
622,BGC0000174.fasta,0
623,cycloheximide.fasta,0
624,BGC0000445.fasta,1
625,BGC0000743.fasta,0
626,BGC0000826.fasta,0
627,BGC0000727.fna,0
628,legonaridin.fasta,0
629,BGC0000132.fasta,0
630,BGC0002019.fna,0
631,BGC0001458_salinipostin.fasta,0
632,BGC0000648.fna,0
633,BGC0002158.fna,1
634,BGC0001181.fna,0
635,BGC0001996.fna,0
636,BGC0002078.fna,1
637,BGC0002135.fna,1
638,MN844187.1.fasta,0
639,chalcomycin.fasta,0
640,BGC0000666.fna,0
641,BGC0001364.fasta,0
642,BGC0002311.fasta,0
643,BGC0001174.fasta,0
644,BGC0000382.fna,1
645,BGC0000929.fna,0
646,BGC0000455.fasta,1
647,BGC0000662.fasta,0
648,BGC0001507_anantin_C.fasta,0
649,BGC0000632.fasta,0
650,puwainaphycin.fasta,1
651,BGC0001662_mediomycin_A.fasta,0
652,BGC0002216.fna,0
653,BGC0002639.fna,1
654,BGC0002217.fna,0
655,MN586816.1.fasta,0
656,BGC0002648.fna,0
657,BGC0001633.fna,0
658,BGC0001296.fasta,0
659,BGC0002515.fasta,0
660,BGC0000258.fasta,0
661,BGC0000729.fna,0
662,BGC0002177.fna,0
663,BGC0001257.fasta,0
664,BGC0002419.fasta,1
665,halstoctacosanolide.fasta,0
666,BGC0001380.fna,0
667,BGC0002096.fna,0
668,lividomycin.fasta,0
669,BGC0002048.fna,1
670,BGC0000917.fna,0
671,BGC0001992.fna,0
672,BGC0000939.fasta,0
673,KY313601.1.fasta,0
674,BGC0002437.fasta,1
675,BGC0000777.fna,0
676,BGC0001397.fasta,1
677,berninamycin.fasta,0
678,mycolactone.fasta,0
679,epoxomicin.fasta,1
680,dynemicin.fasta,0
681,KY313600.1.fasta,0
682,9-methylstreptimidone.fasta,0
683,BGC0001531_bisucaberin_B.fasta,0
684,BGC0001795.fna,0
685,BGC0001572_desferrioxamine_E.fasta,0
686,BGC0001980.fasta,1
687,BGC0002111.fasta,0
688,rubrivinodin.fasta,0
689,BGC0000244.fna,0
690,BGC0002011.fna,0
691,sevadicin.fasta,1
692,quartromycin.fasta,0
693,BGC0002040.fasta,0
694,BGC0000757.fna,0
695,BGC0000764.fna,0
696,BGC0000295.fna,1
697,BGC0001728_paenilipoheptin.fasta,1
698,actagardine.fasta,0
699,DQ174261.1.fasta,1
700,BGC0002163.fna,0
701,BGC0002237.fna,0
702,indanomycin.fasta,0
703,dactylocycline.fasta,0
704,BGC0000957.fasta,1
705,BGC0001434_nematophin.fasta,1
706,BGC0001463.fna,0
707,BGC0002118.fna,1
708,BGC0002572.fna,1
709,BGC0002610.fna,0
710,stigmatellin.fasta,1
711,LC431526.1.fasta,0
712,BGC0001550_citrulassin_D.fasta,0
713,BGC0002383.fna,0
714,BGC0002384.fasta,1
715,BGC0001485.fna,0
716,BGC0001278.fasta,0
717,BGC0001212.fasta,1
718,BGC0000741.fna,0
719,BGC0001906.fna,0
720,BGC0001394.fasta,1
721,BGC0001872.fna,0
722,BGC0000891.fna,0
723,BGC0001585_melinacidin_IV.fasta,0
724,BGC0002673.fna,0
725,BGC0001494_acinetodin.fasta,0
726,tauramamide.fasta,1
727,BGC0000660.fna,0
728,microsclerodermin.fasta,1
729,BGC0001627_isonitrile_lipopeptides.fasta,1
730,MW026651.1.fasta,0
731,BGC0001462_avoparcin.fasta,1
732,BGC0002431.fna,0
733,BGC0002161.fasta,0
734,BGC0000119.fasta,0
735,BGC0002646.fna,0
736,kanamycin.fasta,0
737,AM-toxin.fasta,1
738,aurafuron.fasta,0
739,BGC0000697.fasta,0
740,BGC0001988.fna,0
741,nosperin.fasta,1
742,BGC0001160.fasta,0
743,chaetoglobosin.fasta,1
744,coumermycin_A1.fasta,0
745,BGC0002733.fna,0
746,siomycin.fasta,0
747,BGC0001504_amycomicin.fasta,0
748,BGC0000452.fasta,1
749,BGC0002226.fna,1
750,Sangivamycin.fasta,0
751,BGC0000867.fna,0
752,dehydrophos.fasta,0
753,nigericin.fasta,0
754,BGC0002462.fna,0
755,BGC0002224.fna,0
756,BGC0002336.fna,1
757,borrelidin.fasta,0
758,BGC0002329.fna,1
759,BGC0002228.fna,1
760,BGC0001598_foxicins_A.fasta,1
761,BGC0002331.fna,0
762,BGC0002641.fna,1
763,hitachimycin.fasta,0
764,BGC0001241.fasta,0
765,BGC0002321.fna,0
766,BGC0001446_asparasone_A.fasta,0
767,BGC0001998.fna,0
768,BGC0000044.fasta,0
769,BGC0000836.fna,0
770,prodigiosin.fasta,0
771,BGC0001244.fasta,0
772,BGC0001432_myxochromide_D.fasta,1
773,BGC0001817.fna,0
774,BGC0002066.fna,1
775,thurincin_H.fasta,0
776,BGC0000222.fna,0
777,BGC0000428.fasta,1
778,BGC0001357.fasta,0
779,BGC0002669.fasta,0
780,BGC0002710.fna,1
781,BGC0001006.fasta,1
782,corallopyronin_A.fasta,1
783,BGC0000255.fasta,0
784,teicoplanin.fasta,1
785,BGC0001895.fna,0
786,d-cycloserine.fasta,0
787,Amicetin.fasta,0
788,BGC0000260.fasta,0
789,porothramycin.fasta,1
790,BhtA.fasta,0
791,BGC0001204.fasta,0
792,LC072720.1.fasta,1
793,BGC0000926.fna,0
794,BGC0002221.fna,0
795,salinilactam.fasta,0
796,BGC0001369.fasta,0
797,BGC0002340.fna,1
798,BGC0002313.fasta,0
799,BGC0001529.fna,0
800,BGC0002565.fna,1
801,BGC0000916.fna,0
802,BGC0001527.fna,0
803,BGC0002518.fasta,1
804,BGC0001641_kolossin.fasta,1
805,MK303572.1.fasta,0
806,burhizin.fasta,0
807,sirodesmin.fasta,1
808,BGC0002058.fna,1
809,friulimicin.fasta,1
810,BGC0002489.fna,0
811,grincamycin.fasta,0
812,viguiepinol_BGC_streptomyces_sp_KO-3988.fasta,0
813,BGC0001078.fna,0
814,BGC0000958.fasta,1
815,BGC0000329.fasta,1
816,BGC0000328.fasta,1
817,BGC0001250.fasta,1
818,paenicidin_B.fasta,0
819,BGC0000631.fna,0
820,BGC0001940.fna,0
821,MK321256.1.fasta,0
822,nocathiacin.fasta,0
823,BGC0002652.fna,0
824,fim.fasta,0
825,BGC0001130.fna,1
826,oligomycin.fasta,0
827,BGC0001163.fasta,0
828,BGC0000553.fasta,0
829,AY263398.1.fasta,1
830,BGC0001810.fna,0
831,BGC0001534.fna,0
832,BGC0002178.fna,1
833,BGC0000030.fasta,0
834,BGC0002214.fna,0
835,MN817126.1.fasta,1
836,BGC0001444.fna,0
837,fostriecin.fasta,0
838,BGC0000713.fasta,0
839,BGC0001802_thioholgamide_A.fasta,0
840,BGC0002495.fasta,1
841,BGC0001420.fasta,1
842,BGC0001666_microansamycins.fasta,0
843,BGC0002624.fna,1
844,BGC0000920.fna,0
845,BGC0001849.fasta,0
846,KP262070.1.fasta,1
847,zorbamycin.fasta,1
848,BGC0002378.fasta,1
849,BGC0002694.fna,0
850,BGC0001752_qinichelins.fasta,1
851,BGC0000262.fasta,0
852,MW512268.1.fasta,0
853,BGC0001727_paenilan.fasta,0
854,R1128.fasta,0
855,BGC0002582.fna,1
856,BGC0002732.fasta,0
857,BGC0001228.fasta,1
858,BGC0001004.fasta,0
859,BGC0001236.fna,0
860,BGC0002506.fasta,0
861,BGC0002127.fna,0
862,BGC0001473_Sch_18640.fasta,0
863,thienamycin.fasta,0
864,BGC0002606.fasta,1
865,BGC0002015.fasta,0
866,chlorothricin.fasta,0
867,Fosfomycin.fasta,0
868,BGC0000405.fasta,1
869,BGC0002490.fna,0
870,BGC0002119.fna,1
871,BGC0001968.fna,1
872,BGC0001672.fna,1
873,nisin_U.fasta,0
874,lobophorin.fasta,0
875,BGC0001528.fna,0
876,BGC0001218.fasta,1
877,BGC0001031.fasta,1
878,basiliskamide.fasta,0
879,BGC0000817.fna,0
880,BGC0000551.fasta,0
881,hypothemycin.fasta,0
882,BGC0001636_KK_1.fasta,1
883,FD-891.fasta,0
884,BGC0000865.fasta,0
885,BGC0001365.fasta,1
886,streptoseomycin.fasta,0
887,BGC0000191.fasta,0
888,BGC0002689.fna,1
889,AB375771.1.fasta,1
890,MN737574.1.fasta,0
891,BGC0001454.fna,0
892,BGC0001193.fasta,1
893,BGC0000294.fna,1
894,BGC0001868.fna,0
895,chondramide.fasta,1
896,BGC0001928.fna,0
897,MN480426.fasta,1
898,BGC0001775.fna,0
899,cyclomarin.fasta,1
900,BGC0001299.fasta,0
901,Fredericamycin.fasta,0
902,BK010851.1.fasta,1
903,BGC0001840.fna,1
904,patulin.fasta,0
905,incednine.fasta,0
906,platensimycin-platencin.fasta,0
907,BGC0000319.fasta,1
908,BGC0001944.fna,0
909,platinum_coelichelin.fasta,1
910,BGC0002350.fasta,1
